Source,Target,Weight
91314,8159,496
32093,46799,120
67398,13797,26
95352,47806,203
33209,5189,490
89076,95318,268
97864,11666,177
39087,76298,458
49201,85158,152
24220,95741,349
14597,60648,206
86350,37341,282
20956,99357,289
68328,94287,294
44256,97865,136
57388,6671,9
76934,94512,13
40811,54638,164
2390,43787,227
18792,7305,497
4483,46413,407
10516,46830,290
37795,1136,278
27956,56593,39
19215,10422,273
74527,90898,48
32921,74716,189
6038,20858,222
67786,27590,75
6734,32174,31
20935,50954,304
1552,29102,351
58263,96787,452
13470,3009,32
14954,95775,381
62184,5857,434
40409,98204,185
59485,81877,427
89467,77576,128
87690,52252,487
4625,40965,442
50273,91581,60
80477,82503,134
56433,1931,16
93408,64422,147
38556,48403,419
9833,25807,149
75726,38027,307
13149,53707,180
55507,81013,157
37792,48984,234
52072,92219,283
18426,17404,99
47893,70019,140
69652,60438,103
69961,36422,101
59328,92293,428
28049,66527,293
60443,61868,412
15970,42483,488
77740,92089,249
48455,37032,349
93561,50918,314
73933,25649,411
20910,43256,163
50280,3355,1
69649,35339,411
21337,15114,251
47142,42904,8
99266,70544,127
83376,4824,74
95947,50283,261
27523,99912,160
71898,43189,310
75839,16242,339
73065,62549,450
12928,95575,173
35686,63826,482
73771,88059,306
39224,97483,25
98755,75132,238
69242,65218,461
40186,85166,194
83470,71297,498
85756,27191,72
30983,88050,126
31541,74061,356
69386,56453,253
56384,52798,131
54124,74113,455
29268,76190,186
8391,25653,458
99785,82907,312
11692,54811,107
6386,74557,470
11929,28517,88
85715,59576,414
20839,86010,322
67607,31829,232
65303,97843,238
36348,64037,94
91980,36322,389
99908,75152,486
7007,57906,222
92161,57081,157
67572,51905,331
96806,83158,386
78783,60887,85
70136,33277,372
86193,51400,101
62146,58650,109
89305,67275,260
61590,77967,254
56044,53874,279
65794,30390,47
13606,18421,341
5606,11690,75
61366,61655,427
9442,11680,166
66948,21035,242
59051,92651,152
30590,47540,402
35201,78622,325
75635,86718,234
68636,58807,428
34857,92035,287
78511,25501,499
94400,45223,14
7106,35104,10
92967,953,104
39287,16264,200
72525,24218,63
55672,51087,329
45354,89865,257
56849,36219,52
93329,86670,470
51527,74309,89
67449,28315,335
47440,29278,347
44962,49197,174
20613,56770,119
3818,88849,30
27307,38326,470
97082,38118,282
50960,76751,313
18389,75712,191
64658,6431,9
29342,8405,259
39123,87583,223
74509,97518,400
41335,65949,40
1313,78420,100
66813,3768,170
21682,48085,235
40382,40729,327
23440,1545,266
75809,47193,96
75273,91676,346
77066,34001,126
8623,15027,368
68119,41340,342
50356,77205,130
85614,25488,119
98185,62170,230
94038,48579,106
66054,71295,267
23093,52677,249
86542,3162,2
64467,4311,220
76022,66434,467
21207,12023,130
26941,26772,119
43554,74228,172
71100,51625,327
12480,79709,424
34633,14393,367
35119,24073,441
1762,64456,117
582,66322,287
11808,76668,410
15872,85252,241
3865,87155,57
47600,43567,475
30127,58395,45
88914,29747,74
82004,60160,57
91846,74363,474
67594,26866,368
24021,31949,137
58681,40385,396
64449,80613,477
497,88229,498
10190,31448,462
97915,20617,88
22615,60442,85
56789,96975,355
31473,9068,336
68524,80450,306
4811,14682,140
99776,84979,26
1920,63069,271
45528,58255,374
1047,93708,119
24891,63527,66
87275,96414,392
97812,40940,236
95231,21529,155
75921,17632,270
76973,58825,352
66333,94183,86
52316,93246,487
87353,67046,357
91624,20644,377
6213,44002,82
4809,59234,142
7194,91005,446
31621,58406,478
9519,25711,292
16694,24303,332
79855,6997,358
81171,1056,231
32836,38480,329
39023,78181,364
1746,73112,149
70275,45503,442
75334,49457,98
85455,48370,122
49726,35349,31
71301,6614,17
59689,87244,191
5999,68934,126
64181,86869,69
12458,47009,136
80297,63488,60
85261,61706,37
21161,17921,258
12573,97325,110
76094,9301,167
59139,53656,248
23934,6870,432
66343,20091,260
97843,97912,185
68622,87149,392
81461,3887,375
68551,62379,191
95742,33367,111
59455,97570,145
72108,4790,334
19156,86334,264
22097,46529,420
23113,26082,42
75913,71279,282
92088,59325,425
97847,90852,56
13008,97341,118
94175,23176,417
69010,57630,50
86114,76906,309
978,25635,213
68272,62921,360
12879,9166,262
41353,45754,94
25341,21621,122
45336,31836,387
15980,51280,97
44694,39792,210
8085,22748,402
88755,80352,10
57524,87275,359
92357,36066,206
7848,76740,438
34781,82840,257
93977,72267,279
75600,94904,170
4600,93515,269
50175,52276,442
35994,48486,146
88431,18829,195
3309,77915,209
96051,73409,279
10233,64551,131
35909,6959,462
10717,59487,404
83462,65946,78
11871,2800,52
7901,66296,374
16544,30201,231
18210,57427,129
24438,63457,439
45499,31344,180
68700,38938,424
56022,69861,379
23050,734,190
55767,35592,95
58257,34962,485
39254,81603,145
20227,65526,249
83756,75356,327
89867,62255,457
96420,74400,420
65546,58502,147
90613,64013,258
90986,94539,481
66105,70658,143
67647,8388,184
10497,19426,350
81080,56357,112
43429,71727,249
37148,65664,446
71525,65026,107
86830,38041,193
70842,58139,441
31922,16173,319
52919,48183,457
70379,32659,78
21488,44020,233
9573,23686,223
17027,43177,35
38939,66726,460
82025,71890,138
62061,78644,499
14942,41789,447
12200,83490,209
50557,97191,352
13554,73172,266
65247,43474,402
86216,6347,70
64633,79206,451
38412,3454,128
82005,34815,423
49226,39439,197
32041,99899,442
51261,43209,329
57979,85940,31
90694,62487,58
89758,6479,133
51765,15635,107
94864,25522,88
23368,44166,155
31409,70590,351
5386,32901,289
99659,26064,47
61505,84264,170
6989,33344,57
23577,84252,52
95507,32084,413
58802,81993,12
10611,5976,206
11716,44234,180
94356,52436,75
28798,41998,16
86016,82308,183
54225,72067,176
71829,75599,422
88019,96072,225
98993,298,156
2692,4220,214
58606,88436,378
54876,95787,277
85647,56483,16
91297,77206,94
383,38326,206
57391,96487,323
57231,86702,42
47849,25889,254
10659,45105,293
50838,40022,220
94200,20892,393
32727,37284,49
51274,24069,324
39428,83739,75
81072,41340,362
48511,92898,317
16078,57621,451
94815,66132,459
91353,71339,398
65387,4447,238
70309,36547,159
64460,29678,278
90877,65730,267
83451,15752,456
36253,79891,218
47683,96190,315
60433,92643,484
72191,66681,37
80205,8610,10
79416,81271,216
34526,82185,333
82939,23392,373
40688,83466,352
88555,1375,343
29092,95444,173
61343,87272,19
67700,72220,261
76533,9187,40
45631,2838,415
73961,69977,482
51160,83809,127
54264,64563,300
22228,22501,339
93313,27651,276
13308,99606,362
28362,68848,112
42862,27397,273
64279,24194,423
86041,94539,19
14149,11849,148
969,30361,157
37124,89635,265
10009,91295,274
64630,13645,156
58008,67406,491
80355,77389,462
78761,13059,443
35496,54466,442
71210,45708,295
65651,53027,62
33235,49425,226
51412,29084,10
12400,13123,184
36340,42126,80
16016,46447,64
44464,81169,59
1250,5494,309
65890,26401,292
19394,65517,395
36505,13264,430
87016,93486,337
16729,15133,184
95175,71232,310
4359,27353,269
43709,61893,136
92687,72667,230
52432,22978,27
61012,91248,130
22166,54485,48
3855,83121,102
2489,53999,470
35920,73811,18
12969,83685,210
90432,53812,70
62587,14341,166
4619,55027,365
21585,41881,362
41659,98275,40
55973,61728,355
58312,21478,357
87990,81371,381
40458,39597,247
76529,92376,230
56099,45570,39
41458,69073,286
41386,26482,339
6491,11041,118
68679,59566,446
48183,70884,13
15110,48109,455
21619,30726,368
13815,74042,218
75093,23410,143
32438,37913,473
2395,81290,186
7487,74742,228
47295,83225,32
73692,17914,18
71444,11044,346
41822,97480,289
77334,46345,271
21251,44443,43
54842,57021,225
80218,36766,284
87014,68205,452
85915,765,228
60407,36144,375
88201,14379,491
30740,50589,295
33980,63096,459
13437,26822,118
88063,93911,130
85762,76875,269
94622,99491,109
88757,28404,103
13697,27702,319
71345,38288,133
96857,34102,369
61308,68634,53
10124,27266,238
30190,63067,284
56295,96343,74
58997,88738,289
65355,99116,272
10161,99262,463
32475,32122,149
7808,33403,163
94332,74837,64
70919,68765,130
75750,80522,176
78610,67736,491
91878,68003,229
20664,48379,174
66925,39117,474
86407,4465,128
48673,32310,467
41930,25099,367
29297,35692,410
14745,57084,22
39305,54594,256
90957,18168,116
22020,22776,462
47356,24785,436
97385,54911,299
45176,45689,168
21707,35696,410
75817,50016,244
96713,34915,158
95417,64925,479
66078,22664,207
51871,14008,182
1692,94905,498
59828,76119,271
17377,5420,344
27826,7070,240
62480,8819,436
36425,46286,248
36005,39979,395
28004,15983,449
89274,42306,1
63840,21996,330
76935,1239,260
8248,84763,98
13189,5773,290
60424,43209,425
49131,10865,298
460,5959,278
89728,19784,430
39459,76315,372
84958,23339,162
28526,12774,242
73034,56099,458
64743,66821,400
38830,6829,43
47886,60252,228
771,88459,356
66342,18465,353
72495,60897,144
56891,12281,257
55255,35670,304
40118,60819,234
21780,60947,253
26226,36533,45
1265,71103,272
19507,23283,293
22319,90040,353
89176,22197,432
67267,2522,50
59561,64895,58
6031,99192,468
80528,87297,279
85974,15977,248
40310,94627,429
21532,47663,406
93072,62024,400
57818,45268,151
13140,54030,388
26841,33398,324
85750,65210,57
45363,37022,158
13149,42202,483
92317,34503,188
16256,87145,63
5222,91579,23
10575,26944,419
99383,33541,15
70112,36005,203
31015,55495,112
83192,47934,478
80261,10370,382
94869,57081,14
45449,18011,452
37364,70638,252
82456,25859,298
13887,98734,18
79753,61472,324
24409,9420,263
5743,89223,73
62034,91587,426
23583,80845,149
84476,90699,385
21365,40846,56
63795,46479,422
72874,25397,436
62901,68509,367
44065,72092,166
11912,49308,124
29183,74721,66
58791,70694,439
3122,46437,356
7025,65416,219
65110,19397,294
51522,45892,111
92300,26475,14
40284,66082,10
91450,150,488
7601,27461,65
81018,14507,225
43710,31334,329
9139,8224,95
7672,97805,403
82697,73183,380
53253,42463,464
31705,11613,176
19870,70602,211
45541,67493,299
41138,76735,469
54559,12169,382
66865,13630,96
64828,18565,369
27276,97125,284
88449,80058,171
64144,1712,433
81044,72376,74
99095,29075,210
95732,24660,386
1098,30520,395
98930,6092,425
76618,11474,375
69969,58691,9
78860,85613,422
13618,54284,357
33224,47532,129
37990,88713,270
95584,42485,241
20165,8069,77
90734,57068,53
49889,24831,65
87801,68080,114
98132,42540,199
6515,32157,498
84194,51712,114
90868,37353,409
70966,52708,350
15670,86181,486
44932,2760,394
10177,40707,493
44792,12964,404
80376,55364,377
22895,52388,43
22408,96836,445
77745,92765,495
37105,94582,396
47397,80618,406
70511,79945,346
28295,93122,319
456,89099,479
39247,51665,329
5088,69645,98
82731,44265,478
8804,80326,315
47628,73827,370
24720,48607,197
33718,59542,388
65287,35809,359
6205,8503,51
74242,67688,324
95846,73183,458
12578,14787,146
64536,62050,106
99187,2077,266
74559,37459,82
13259,11300,498
66544,39893,220
48535,36367,147
35402,80028,392
79027,94215,180
94469,46345,419
54633,99445,380
57324,85452,356
40732,1497,431
67573,83294,491
86345,72379,202
75723,56476,285
2607,65427,141
70118,44268,336
25542,34642,280
39659,27672,483
73907,9393,16
43831,21944,417
83747,17979,15
13160,60959,397
53889,44437,130
32139,81456,147
17918,82521,124
50009,6543,261
65147,7141,220
65945,45657,408
68533,27610,409
62409,4486,56
94629,83684,453
59707,27276,363
29290,97225,341
12090,9836,221
916,98904,8
47385,20745,270
1678,34971,194
91167,23956,95
94826,74561,35
19609,54444,188
98242,81213,46
67549,14857,284
80171,8410,235
82765,86020,485
90240,14143,98
16230,83534,450
54065,29143,92
48225,7018,7
3393,16391,479
50011,10023,449
8099,60130,11
57832,95093,63
52544,95676,435
51525,1724,262
23340,96730,159
98411,27827,265
11620,17781,251
97591,63716,467
688,42258,482
29813,61980,73
97412,42598,191
20139,7270,271
22017,46475,344
16549,81737,108
76043,65743,83
73023,51811,237
10967,30038,481
11737,83178,291
65187,44617,118
64082,37592,477
49510,85040,358
98620,30972,435
71767,94453,402
27944,78120,328
22384,52963,325
25076,70432,53
47033,47819,449
24255,20991,218
10211,27070,487
58834,18928,476
29195,89092,195
77332,18234,474
32709,87514,378
43135,26708,174
16450,50765,233
14526,24042,177
19507,50834,439
22823,62939,172
20428,55025,87
43437,13760,31
97553,35205,107
63789,13965,459
17883,97641,151
28872,843,307
72356,38674,117
28115,57028,324
62594,81195,232
91562,9380,282
37475,69848,25
54029,85794,19
53412,74900,198
40063,99604,272
76626,62608,185
58985,33862,81
37941,51419,364
80488,31156,243
11512,89200,464
62564,14048,7
43361,12412,124
36592,15995,313
40369,64869,449
59317,56139,371
96145,61990,408
99728,41661,181
97125,70741,33
99862,43873,498
55477,19273,382
29678,47414,190
25121,96952,121
40892,90802,460
76771,79368,110
8567,99119,224
83019,53850,68
31101,98838,365
95750,63167,352
69468,23744,184
28216,85431,212
83873,95530,189
30331,17241,204
84791,47164,483
95585,50523,24
72687,52767,299
48253,40601,239
76611,26643,47
8028,41403,412
48925,48725,222
78856,15146,499
40345,72345,86
75439,54780,46
34619,23470,312
13347,68398,323
14229,71117,100
33639,26504,238
5989,96038,497
62847,79559,354
32206,86108,443
51502,36207,378
42571,22504,476
30757,47502,153
79987,83532,166
22562,95689,113
28006,69092,125
4725,19094,389
79663,93501,264
7785,89485,200
81698,25189,108
88817,75235,475
59075,43666,487
80458,73558,151
72650,83046,102
95969,26165,427
5059,16662,249
70560,96474,225
79901,53483,374
18776,80083,440
26967,31426,350
75119,34064,256
8244,24629,350
48124,1694,145
87384,79396,5
39488,97477,9
60724,84088,480
53931,14492,321
88556,82530,13
42737,83329,379
91390,64686,171
3553,53221,277
53799,5892,392
940,78340,483
11897,37302,52
91359,49077,491
92263,94040,207
46978,45984,23
43169,72958,143
38638,23287,380
61395,26807,221
76184,8410,21
46742,62564,115
18953,82354,439
58233,48493,114
33415,11274,340
64075,82789,154
35905,891,45
28426,29567,32
97929,17939,46
43218,65652,377
36067,35679,193
42682,33710,161
12663,67176,364
49513,19476,384
11389,97716,185
74657,61408,127
99640,14501,330
76427,19720,466
76390,14595,175
95792,92166,30
89595,36334,11
85374,14671,148
4067,20091,65
36345,44896,500
72716,19440,70
90524,64501,381
19886,60637,488
31048,28389,219
85516,68985,196
46760,11980,94
59193,83879,16
38303,87048,211
52420,10845,381
60471,33889,19
40249,2632,73
31770,27581,307
49977,86671,226
44928,30770,318
49095,62312,335
68166,18209,63
27947,5377,157
60554,3941,447
74185,78137,292
5191,33280,309
47232,47297,236
93305,94907,26
17014,51526,463
59182,84313,465
31682,62841,120
67261,4044,186
64798,49694,148
59709,18948,198
7249,57259,122
62079,7924,79
61488,39781,499
25504,4540,494
45946,74254,292
20016,57234,315
44222,14048,471
38064,5632,481
57582,20753,142
95768,89273,137
88740,25699,347
55374,59324,335
9815,55346,253
90848,3206,251
12398,67681,393
16001,66862,489
63950,52258,377
32100,12410,310
16383,48343,375
71510,68362,51
23056,43231,235
28673,33961,12
69878,11293,22
3098,54087,100
24694,66647,92
40800,98809,159
89716,93970,267
15101,78811,138
57994,31485,445
46212,65614,145
52449,65483,193
80814,38602,77
61727,79219,245
83549,78025,300
62326,89312,325
52343,33317,195
92417,73692,488
3729,39097,226
37116,23611,140
73500,43605,65
12275,53603,12
65868,17521,150
73241,26470,71
79260,74496,285
56096,94324,389
93805,37057,431
70163,5784,130
27148,30411,32
52432,22686,462
24116,84200,267
71061,93700,434
45203,90118,496
50340,26379,139
16148,68142,461
55831,69862,417
56718,83085,456
325,51940,309
36921,50168,298
56259,69266,112
87370,87091,336
66621,66414,359
98334,62908,126
41691,8451,265
20993,62658,371
95761,49730,142
63574,66651,18
48095,75942,116
50010,30662,482
76078,40436,193
61532,39510,404
18386,57097,20
6600,46512,304
86727,71691,119
65441,93505,211
56197,51980,346
8998,78559,257
68969,54945,52
61818,15900,372
14420,30057,464
74165,94209,172
71693,63967,12
96556,45769,207
14932,76811,164
60539,42879,261
61716,8511,107
62493,12351,45
83479,97457,481
33601,63871,16
4441,89383,98
23681,97060,480
8559,93764,488
76880,75692,352
71623,26662,351
48773,18368,201
5238,28773,413
63792,44025,488
50611,4309,499
77476,88566,375
91991,82709,432
33670,5099,297
20300,92884,450
72492,61750,230
26734,19879,275
73488,60029,300
99862,18886,441
41843,94965,345
4595,23089,165
83719,95365,50
38558,65715,296
45123,64453,465
48349,16818,300
27257,31772,478
71312,14114,71
50503,55112,458
96553,8392,10
89097,98435,323
34507,7929,225
12602,94408,401
35714,52313,90
33325,50441,304
37950,92793,312
60147,71338,378
96963,57379,286
51659,39986,73
76659,76801,264
34423,38824,395
14560,84235,388
37464,18235,236
42417,65991,268
15651,1573,89
81292,82823,82
1878,77537,249
62728,64502,396
32892,9123,310
92284,93969,116
82416,48327,459
39756,26288,337
34333,19608,465
28720,30609,53
59996,59102,141
23916,30344,343
1861,50311,335
88026,87053,154
78229,31847,96
73700,11618,331
25026,77874,110
34976,21751,278
36186,10973,478
16118,76083,70
95590,63477,392
65637,24059,350
94096,83031,144
41536,95064,229
56525,54805,486
66604,54828,10
53016,20082,29
63502,57661,272
97103,29503,367
69861,61906,363
28117,3955,428
311,16372,403
15760,57845,1
92584,1242,428
52166,91666,289
94253,53399,335
87754,29354,207
15206,86370,427
55428,24155,35
21013,63107,87
99132,46455,269
68457,98376,164
15104,91063,253
28959,94458,222
18970,37966,188
48984,30934,289
36387,22704,444
93527,22652,61
60793,61555,238
54725,53813,370
17577,86810,409
47329,88938,125
8125,273,310
86826,80083,156
17668,75029,60
94763,19232,323
71080,40210,317
85558,41305,80
13298,26583,401
30947,78997,329
80361,27121,162
86063,53686,1
71972,22831,11
28241,10809,206
91495,11153,292
89080,97929,148
34419,34924,11
38408,54611,55
10385,98872,74
92250,48695,409
17448,66245,410
66557,76125,400
46540,73917,406
75336,79731,184
21807,11579,388
12610,59590,412
29312,5445,155
74466,15307,150
1824,42945,361
95476,25163,168
93127,80246,402
51811,76924,260
37715,83076,237
53207,86618,160
87451,49098,272
44383,73884,322
1606,54670,317
74347,21932,265
53891,52781,15
67021,68904,484
34006,97901,132
44191,23109,476
66050,75625,363
33228,78514,231
57855,94937,13
24780,61362,68
70820,50758,332
79944,45457,236
217,50203,80
12996,71654,411
88142,25303,470
18531,75276,102
3543,6129,51
61328,32506,82
53961,61975,68
